model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,metric_higher_is_better,num_samples
ffnet_40s,float,tflite,76.8,,76.8,66.31,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,50.0
ffnet_40s,float,qnn_dlc,76.8,,76.8,66.31,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,50.0
ffnet_40s,float,qnn_dlc_via_qnn_ep,76.8,,76.8,66.31,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,50.0
ffnet_40s,float,onnx,76.8,,76.8,65.82,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,50.0
ffnet_40s,w8a8,tflite,76.8,76.4,76.5,34.45,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,50.0
ffnet_40s,w8a8,qnn_dlc,76.8,76.4,76.5,34.44,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,50.0
ffnet_40s,w8a8,qnn_dlc_via_qnn_ep,76.8,76.4,76.5,34.44,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,50.0
ffnet_40s,w8a8,onnx,76.8,76.4,76.5,34.44,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,50.0
fomm,float,onnx,,,,62.32,62.22,30.22,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
gear_guard_net,float,tflite,96.8,,96.8,77.19,87.12,4.54,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,float,qnn_dlc,96.8,,96.8,77.19,87.07,4.54,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,float,qnn_dlc_via_qnn_ep,96.8,,96.8,77.19,87.07,4.54,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,float,onnx,96.8,,96.8,77.19,87.16,4.54,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,w8a16,qnn_dlc,96.8,96.7,96.7,61.92,61.26,4.269,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,w8a16,qnn_dlc_via_qnn_ep,96.8,96.7,96.7,61.92,61.26,4.269,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,w8a16,onnx,96.8,96.7,96.7,61.92,61.28,4.268,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,w8a8,tflite,96.8,95.3,95.2,23.17,34.95,4.241,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,w8a8,qnn_dlc,96.8,95.3,95.2,23.17,34.96,4.241,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,w8a8,qnn_dlc_via_qnn_ep,96.8,95.3,95.2,23.17,34.96,4.241,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
gear_guard_net,w8a8,onnx,96.8,95.3,95.2,23.17,34.96,4.241,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,gear_guard,,,,,,,,,,422.0
mediapipe_face,w8a8,tflite,,,,28.89,23.37,26.47,14.94,48.13,49.15,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mediapipe_face,w8a8,qnn_dlc,,,,28.9,23.42,25.07,16.2,48.13,50.41,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mediapipe_face,w8a8,qnn_dlc_via_qnn_ep,,,,28.9,23.42,25.07,16.2,48.13,50.41,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mediapipe_face,w8a8,onnx,,,,28.9,23.42,25.07,16.2,48.13,50.41,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mediapipe_face,float,tflite,,,,70.97,74.3,67.25,71.94,200.0,78.69,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mediapipe_face,float,qnn_dlc,,,,70.97,74.3,67.25,71.94,200.0,76.42,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mediapipe_face,float,qnn_dlc_via_qnn_ep,,,,70.97,74.3,67.25,71.94,200.0,76.42,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mediapipe_face,float,onnx,,,,73.22,76.42,70.04,75.58,200.0,75.37,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mediapipe_selfie,float,tflite,97.1,,97.0,51.27,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,float,qnn_dlc,97.1,,97.0,51.27,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,float,qnn_dlc_via_qnn_ep,97.1,,97.0,51.27,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,float,onnx,97.1,,97.0,51.34,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,w8a16,qnn_dlc,97.1,97.0,97.0,36.75,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,w8a16,qnn_dlc_via_qnn_ep,97.1,97.0,97.0,36.8,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,w8a16,onnx,97.1,97.0,97.0,36.61,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,w8a8,tflite,97.1,95.1,95.3,24.87,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,w8a8,qnn_dlc,97.1,95.1,95.2,24.98,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,w8a8,qnn_dlc_via_qnn_ep,97.1,95.1,95.3,24.9,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mediapipe_selfie,w8a8,onnx,97.1,95.1,95.3,24.9,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,human_matting,https://datasetninja.com/aisegmentcom-human-matting,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,True,250.0
mnasnet05,float,tflite,65.2,,65.2,62.73,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mnasnet05,float,qnn_dlc,65.2,,65.2,62.73,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mnasnet05,float,qnn_dlc_via_qnn_ep,65.2,,65.2,62.73,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mnasnet05,float,onnx,65.2,,65.2,62.64,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mnasnet05,w8a16,qnn_dlc,65.2,64.5,64.2,38.63,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mnasnet05,w8a16,qnn_dlc_via_qnn_ep,65.2,64.5,64.2,38.63,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mnasnet05,w8a16,onnx,65.2,64.5,64.2,38.63,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,float,tflite,72.4,,72.3,58.79,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,float,qnn_dlc,72.4,,72.3,58.79,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,float,qnn_dlc_via_qnn_ep,72.4,,72.3,58.79,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,float,onnx,72.4,,72.4,58.76,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a16_mixed_int16,qnn_dlc,72.4,72.1,72.1,48.66,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,72.4,72.1,72.2,48.66,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a16_mixed_int16,onnx,72.4,72.1,72.2,48.66,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a16,qnn_dlc,72.4,70.1,70.1,33.24,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a16,qnn_dlc_via_qnn_ep,72.4,70.1,70.1,33.24,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a16,onnx,72.4,70.1,70.1,33.24,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a8,tflite,72.4,71.2,71.2,34.1,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a8,qnn_dlc,72.4,71.2,70.6,34.12,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a8,qnn_dlc_via_qnn_ep,72.4,71.2,70.6,34.12,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilenet_v2,w8a8,onnx,72.4,71.2,70.6,34.12,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,True,1000.0
mobilesam,float,tflite,,,,46.88,19.0,67.16,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mobilesam,float,qnn_dlc,,,,46.87,19.53,67.16,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mobilesam,float,qnn_dlc_via_qnn_ep,,,,46.87,19.53,67.16,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
mobilesam,float,onnx,,,,46.87,22.05,67.16,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,,
nafnet_deblur,float,tflite,29.4,,29.4,77.82,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,float,qnn_dlc,29.4,,22.6,45.11,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,float,qnn_dlc_via_qnn_ep,29.4,,22.6,45.11,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,float,onnx,29.4,,29.4,77.82,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,w8a16,qnn_dlc,29.4,29.4,29.4,60.0,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,w8a16,qnn_dlc_via_qnn_ep,29.4,29.4,29.4,60.0,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,w8a16,onnx,29.4,29.4,29.4,60.0,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,w8a8,tflite,29.4,28.7,28.6,36.37,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,w8a8,qnn_dlc,29.4,28.7,28.6,36.41,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,w8a8,qnn_dlc_via_qnn_ep,29.4,28.7,28.6,36.41,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_deblur,w8a8,onnx,29.4,28.7,28.6,36.41,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,reds,https://seungjunnah.github.io/Datasets/reds.html,REDS dataset for image deblurring,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_denoise,float,tflite,39.7,,39.7,81.26,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,sidd,https://www.eecs.yorku.ca/~kamel/sidd/,SIDD dataset for image denoising,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_denoise,float,qnn_dlc,39.7,,11.3,28.4,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,sidd,https://www.eecs.yorku.ca/~kamel/sidd/,SIDD dataset for image denoising,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_denoise,float,qnn_dlc_via_qnn_ep,39.7,,11.3,28.4,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,sidd,https://www.eecs.yorku.ca/~kamel/sidd/,SIDD dataset for image denoising,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_denoise,float,onnx,39.7,,39.7,81.26,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,sidd,https://www.eecs.yorku.ca/~kamel/sidd/,SIDD dataset for image denoising,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_denoise,w8a16,qnn_dlc,39.7,39.6,39.6,62.28,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,sidd,https://www.eecs.yorku.ca/~kamel/sidd/,SIDD dataset for image denoising,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_denoise,w8a16,qnn_dlc_via_qnn_ep,39.7,39.6,39.6,62.28,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,sidd,https://www.eecs.yorku.ca/~kamel/sidd/,SIDD dataset for image denoising,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
nafnet_denoise,w8a16,onnx,39.7,39.6,39.6,62.28,,,,,,,,,,2026-09-20,main,qualcomm-snapdragon-8-elite-for-galaxy,sidd,https://www.eecs.yorku.ca/~kamel/sidd/,SIDD dataset for image denoising,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,True,50.0
